Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days)_USP1_2,Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Volatility (7 Days)_USP3,Close
2024-08-01,DOCU,Technology,Software Application,16.057B,55.439998626708984,55.540000915527344,53.150001525878906,53.61000061035156,2181800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.61000061035156,53.61000061035156,53.61000061035156,0.0242934335584343,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0.8013855809811998,1.0,0.5420523002760748,0.0,53.61000061035156,53.61000061035156
2024-08-02,DOCU,Technology,Software Application,16.057B,52.41999816894531,52.88999938964844,50.84000015258789,51.72999954223633,2023600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0350681038371826,52.670000076293945,1.3293615039022346,51.72999954223633,0.0247968940266258,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0.8013855809811998,0.0188574065324099,0.5638814573818546,0.0,1.3293615039022346,51.72999954223633
2024-08-05,DOCU,Technology,Software Application,16.057B,49.0,50.650001525878906,48.79999923706055,49.72999954223633,1959200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0386622852831662,51.68999989827474,1.9403097821692377,49.72999954223633,0.0241067987760667,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0.8013855809811998,0.0303229775058815,0.5339601455924311,0.0,1.9403097821692377,49.72999954223633
2024-08-06,DOCU,Technology,Software Application,16.057B,50.43000030517578,51.56999969482422,50.15999984741211,50.58000183105469,1774600,0.0,0.0,0.0,0.0,0.0,0.0,0.0170923445936579,51.41250038146973,1.678657785602082,50.58000183105469,0.0256541155829966,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0.8013855809811998,0.0254125953283575,0.6010490707511761,0.0,1.678657785602082,50.58000183105469
2024-08-07,DOCU,Technology,Software Application,16.057B,51.380001068115234,52.9900016784668,50.959999084472656,51.04999923706055,1658300,0.0,0.0,0.0,0.0,0.0,0.0,0.009292158738462,51.34000015258789,1.4627714745685525,51.04999923706055,0.0228648637856311,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0.8013855809811998,0.0213610906275387,0.4801120368843768,0.0,1.4627714745685525,51.04999923706055
2024-08-08,DOCU,Technology,Software Application,16.057B,51.849998474121094,52.18000030517578,50.779998779296875,52.099998474121094,1536000,0.0,0.9634249806404114,1.0,0.0,0.0,0.0,0.0205680558815422,51.46666653951009,1.3446287781037238,52.099998474121094,0.0225695278358524,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0.8013855809811998,0.0191439250842343,0.4673067914797829,0.0,1.3446287781037238,52.099998474121094
2024-08-09,DOCU,Technology,Software Application,16.057B,52.02000045776367,53.1349983215332,51.63999938964844,52.52000045776367,1120400,0.0,0.0,0.0,0.0,0.0,0.0,0.0080614586553433,51.61714281354632,1.2904226267992094,52.52000045776367,0.0194798786015444,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0.8013855809811998,0.0181266467039046,0.333345055060375,0.0,1.2904226267992094,52.52000045776367
2024-08-12,DOCU,Technology,Software Application,16.057B,52.43000030517578,52.52000045776367,51.68000030517578,52.02000045776367,1061700,0.0,0.0,0.0,0.0,0.0,0.0,-0.0095201827045316,51.38999993460519,0.9849533157780864,-1.5900001525878906,0.0178984084852543,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0.8013855809811998,0.0123939518256002,0.2647753027010672,0.0,0.9849533157780864,52.02000045776367
2024-08-13,DOCU,Technology,Software Application,16.057B,52.06999969482422,53.779998779296875,52.040000915527344,53.59000015258789,1655000,1.0,0.9999388456344604,1.0,1.0,1655000.0,1.0,0.0301806935987811,51.655714307512554,1.294280400822608,1.8600006103515625,0.0208087808890211,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0.8413217795859665,0.0181990449468301,0.3909639122385019,0.0,1.294280400822608,53.59000015258789
2024-08-14,DOCU,Technology,Software Application,16.057B,53.90999984741211,55.66999816894531,53.755001068115234,55.59000015258789,1723500,-1.0,0.6094310879707336,1.0,-1.0,-1723500.0,-1.0413897280966768,0.0373203954899301,52.49285725184849,1.6790642296885825,5.8600006103515625,0.02265959348828,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0.7597964339749669,0.0254202230010858,0.4712118791696644,0.0,1.6790642296885825,55.59000015258789
2024-08-15,DOCU,Technology,Software Application,16.057B,56.47999954223633,56.72999954223633,56.0,56.459999084472656,1263100,0.0,0.0,0.0,0.0,0.0,0.0,0.0156502775588545,53.332856859479634,2.002312962470789,5.879997253417969,0.0196002946050939,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23,0.8013855809811998,0.0314865815123367,0.3385660803952427,0.0,2.002312962470789,56.459999084472656
2024-08-16,DOCU,Technology,Software Application,16.057B,56.45000076293945,57.060001373291016,55.84000015258789,56.79999923706055,1250300,-1.0,0.9593859016895294,2.0,-0.5,-1250300.0,-0.7554682779456193,0.006021965251526,54.1542854309082,2.087341461226752,5.75,0.0175174705065636,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.29,15.76,14.65,14.8,0.7712150497935625,0.0330822980761342,0.2482585044422722,0.0,2.087341461226752,56.79999923706055
