Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score
2024-08-01,BMBL,Technology,Software Application,1.231B,9.289999961853027,9.300000190734863,8.760000228881836,8.859999656677246,8.859999656677246,3162100,0.0,0.9999700784683228,1.0,0.0
2024-08-02,BMBL,Technology,Software Application,1.231B,8.569999694824219,8.699999809265137,8.390000343322754,8.520000457763672,8.520000457763672,2709000,,,,
2024-08-05,BMBL,Technology,Software Application,1.231B,7.949999809265137,8.21500015258789,7.730000019073486,8.109999656677246,8.109999656677246,3984200,,,,
2024-08-06,BMBL,Technology,Software Application,1.231B,8.15999984741211,8.170000076293945,7.864999771118164,7.909999847412109,7.909999847412109,3083700,0.0,0.7316500941912333,3.0,0.0
2024-08-07,BMBL,Technology,Software Application,1.231B,8.050000190734863,8.430000305175781,7.840000152587891,8.0600004196167,8.0600004196167,9272000,-3.0,0.945210874080658,15.0,-0.2
2024-08-08,BMBL,Technology,Software Application,1.231B,4.980000019073486,5.789999961853027,4.800000190734863,5.710000038146973,5.710000038146973,33402000,-3.0,0.949181857261252,47.0,-0.06382978723404255
2024-08-09,BMBL,Technology,Software Application,1.231B,5.699999809265137,6.070000171661377,5.650000095367432,5.980000019073486,5.980000019073486,8718000,15.0,0.9458693228905497,153.0,0.09803921568627451
2024-08-12,BMBL,Technology,Software Application,1.231B,5.929999828338623,5.960000038146973,5.369999885559082,5.744999885559082,5.744999885559082,8666000,0.0,0.999276359875997,3.0,0.0
2024-08-13,BMBL,Technology,Software Application,1.231B,5.71999979019165,6.03000020980835,5.679999828338623,5.980000019073486,5.980000019073486,5765100,1.0,0.9879206717014312,2.0,0.5
2024-08-14,BMBL,Technology,Software Application,1.231B,5.949999809265137,6.079999923706055,5.704999923706055,5.71999979019165,5.71999979019165,5096300,0.0,0.9971275726954142,3.0,0.0
2024-08-15,BMBL,Technology,Software Application,1.231B,5.820000171661377,6.014999866485596,5.800000190734863,5.900000095367432,5.900000095367432,4801700,0.0,0.9999984502792358,1.0,0.0
2024-08-16,BMBL,Technology,Software Application,1.231B,5.699999809265137,6.0929999351501465,5.670000076293945,6.0,6.0,4343500,0.0,0.8364229400952657,3.0,0.0
2024-08-19,BMBL,Technology,Software Application,1.231B,6.099999904632568,6.46999979019165,5.985000133514404,6.440000057220459,6.440000057220459,5323400,0.0,0.99728661775589,2.0,0.0
2024-08-20,BMBL,Technology,Software Application,1.231B,6.389999866485596,6.724999904632568,6.309999942779541,6.559999942779541,6.559999942779541,4703300,0.0,0.9276881217956544,1.0,0.0
2024-08-21,BMBL,Technology,Software Application,1.231B,6.610000133514404,6.669000148773193,6.449999809265137,6.489999771118164,6.489999771118164,3409400,,,,
2024-08-22,BMBL,Technology,Software Application,1.231B,6.5,6.659999847412109,6.445000171661377,6.480000019073486,6.480000019073486,2666800,,,,
2024-08-23,BMBL,Technology,Software Application,1.231B,6.489999771118164,6.690000057220459,6.355000019073486,6.670000076293945,6.670000076293945,2982800,,,,
2024-08-26,BMBL,Technology,Software Application,1.231B,6.75,7.050000190734863,6.630000114440918,6.889999866485596,6.889999866485596,4167500,,,,
2024-08-27,BMBL,Technology,Software Application,1.231B,6.909999847412109,6.909999847412109,6.639999866485596,6.650000095367432,6.650000095367432,3374800,0.0,0.8892827033996582,2.0,0.0
2024-08-28,BMBL,Technology,Software Application,1.231B,6.590000152587891,6.659999847412109,6.369999885559082,6.539999961853027,6.539999961853027,3999600,,,,
