Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days)_USP1_2,Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Volatility (7 Days)_USP3,Close
2024-08-01,ARRY,,Solar,1.041B,10.5,10.789999961853027,10.104999542236328,10.289999961853027,4410200,0.0,0.9999920129776,1.0,0.0,0.0,0.0,0.0,10.289999961853027,10.289999961853027,10.289999961853027,0.083000342504656,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0.7138612634550529,1.0,0.7334624516169028,0.0,10.289999961853027,10.289999961853027
2024-08-02,ARRY,,Solar,1.041B,9.779999732971191,9.779999732971191,8.890000343322754,9.40999984741211,8089800,1.0,0.8222827017307281,8.0,0.125,8089800.0,1.0,-0.085519933693221,9.849999904632568,0.622254048366111,9.40999984741211,0.0604717250411005,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0.7683400855520478,0.0492128160556624,0.4293422221407284,0.0,0.622254048366111,9.40999984741211
2024-08-05,ARRY,,Solar,1.041B,9.010000228881836,9.260000228881836,8.5,8.869999885559082,5105900,0.0,0.9964874684810638,2.0,0.0,0.0,0.0,-0.0573857567066311,9.523333231608072,0.71675197673162,8.869999885559082,0.0465846670187518,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0.7138612634550529,0.0585063390757364,0.2418768670501324,0.0,0.71675197673162,8.869999885559082
2024-08-06,ARRY,,Solar,1.041B,8.979999542236328,9.104999542236328,8.710000038146973,8.979999542236328,5256800,-1.0,0.9999148845672609,2.0,-0.5,-5256800.0,-0.6498059284531138,0.0124013143288008,9.387499809265137,0.6452067926388931,8.979999542236328,0.0429021469372931,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0.6784606018812831,0.0514701338716457,0.1921654786777412,0.0,0.6452067926388931,8.979999542236328
2024-08-07,ARRY,,Solar,1.041B,9.0600004196167,9.34000015258789,8.59000015258789,8.65999984741211,8200600,-1.0,0.9379852612813314,15.0,-0.0666666666666666,-8200600.0,-1.0136962594872556,-0.0356347117078502,9.24199981689453,0.6465833997635237,8.65999984741211,0.0363707562393247,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0.6586362852740575,0.051605518109413,0.1039963737125573,0.0,0.6465833997635237,8.65999984741211
2024-08-08,ARRY,,Solar,1.041B,8.609999656677246,9.289999961853027,8.430000305175781,8.989999771118164,9383300,1.0,0.9441644019550748,27.0,0.037037037037037,9383300.0,1.0,0.0381062274273213,9.199999809265137,0.5874011219984353,8.989999771118164,0.0427877876983544,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0.7770508517492916,0.0457851591840526,0.1906217107103984,0.0,0.5874011219984353,8.989999771118164
2024-08-09,ARRY,,Solar,1.041B,7.940000057220459,8.0,6.755000114440918,7.099999904632568,26501100,-4.0,0.9306369729944176,37.0,-0.1081081081081081,-106004400.0,-11.29713427045922,-0.2102335833820071,8.899999822889056,0.9578796068489296,7.099999904632568,0.1027449102288729,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0.0,0.0822203529174303,1.0,0.0,0.9578796068489296,7.099999904632568
2024-08-12,ARRY,,Solar,1.041B,7.110000133514404,7.179999828338623,6.824999809265137,7.03000020980835,7628700,0.0,0.9150938987731934,5.0,0.0,0.0,0.0,-0.0098591120795009,8.43428557259696,0.961922543090016,-3.2599997520446777,0.0913104424156968,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0.7138612634550529,0.0826179607981015,0.8456428593140917,0.0,0.961922543090016,7.03000020980835
2024-08-13,ARRY,,Solar,1.041B,7.019999980926514,7.090000152587891,6.800000190734863,7.010000228881836,7958100,0.0,0.9126585721969604,6.0,0.0,0.0,0.0,-0.0028449474153087,8.091428484235491,0.983656730978369,-2.3999996185302734,0.0813959138061725,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0.7138612634550529,0.0847554380841828,0.7118038112342739,0.0,0.983656730978369,7.010000228881836
2024-08-14,ARRY,,Solar,1.041B,7.010000228881836,7.039999961853027,6.550000190734863,6.590000152587891,6420200,1.0,0.9846467484127394,11.0,0.0909090909090909,6420200.0,0.6842155744780621,-0.0599144169159234,7.765714236668178,1.0575891291857344,-2.2799997329711914,0.0712542416648587,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0.7570965639108276,0.0920264169993164,0.5748984878659882,0.0,1.0575891291857344,6.590000152587891
