Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class
2024-08-01,ARRY,,Solar,1.041B,10.5,10.789999961853027,10.104999542236328,10.289999961853027,10.289999961853027,4410200,0.0,0.9999920129776,1.0,0.0,0.0,0.0,0.0,10.289999961853027,10.289999961853027,10.289999961853027,0.08300034250465603,High
2024-08-02,ARRY,,Solar,1.041B,9.779999732971191,9.779999732971191,8.890000343322754,9.40999984741211,9.40999984741211,8089800,1.0,0.8222827017307281,8.0,0.125,8089800.0,1.0,-0.08551993369322108,9.849999904632568,0.622254048366111,9.40999984741211,0.06047172504110054,Medium
2024-08-05,ARRY,,Solar,1.041B,9.010000228881836,9.260000228881836,8.5,8.869999885559082,8.869999885559082,5105900,0.0,0.9964874684810638,2.0,0.0,0.0,0.0,-0.05738575670663115,9.523333231608072,0.71675197673162,8.869999885559082,0.046584667018751864,Medium
2024-08-06,ARRY,,Solar,1.041B,8.979999542236328,9.104999542236328,8.710000038146973,8.979999542236328,8.979999542236328,5256800,-1.0,0.9999148845672609,2.0,-0.5,-5256800.0,-0.6498059284531138,0.012401314328800872,9.387499809265137,0.6452067926388931,8.979999542236328,0.0429021469372931,Medium
2024-08-07,ARRY,,Solar,1.041B,9.0600004196167,9.34000015258789,8.59000015258789,8.65999984741211,8.65999984741211,8200600,-1.0,0.9379852612813314,15.0,-0.0666666666666666,-8200600.0,-1.0136962594872556,-0.035634711707850264,9.24199981689453,0.6465833997635237,8.65999984741211,0.0363707562393247,Medium
2024-08-08,ARRY,,Solar,1.041B,8.609999656677246,9.289999961853027,8.430000305175781,8.989999771118164,8.989999771118164,9383300,1.0,0.9441644019550748,27.0,0.037037037037037,9383300.0,1.0,0.03810622742732139,9.199999809265137,0.5874011219984353,8.989999771118164,0.042787787698354486,Medium
2024-08-09,ARRY,,Solar,1.041B,7.940000057220459,8.0,6.755000114440918,7.099999904632568,7.099999904632568,26501100,-4.0,0.9306369729944176,37.0,-0.1081081081081081,-106004400.0,-11.29713427045922,-0.21023358338200715,8.899999822889056,0.9578796068489296,7.099999904632568,0.10274491022887292,High
2024-08-12,ARRY,,Solar,1.041B,7.110000133514404,7.179999828338623,6.824999809265137,7.03000020980835,7.03000020980835,7628700,0.0,0.9150938987731934,5.0,0.0,0.0,0.0,-0.009859112079500965,8.43428557259696,0.961922543090016,-3.2599997520446777,0.09131044241569686,High
2024-08-13,ARRY,,Solar,1.041B,7.019999980926514,7.090000152587891,6.800000190734863,7.010000228881836,7.010000228881836,7958100,0.0,0.9126585721969604,6.0,0.0,0.0,0.0,-0.0028449474153087184,8.091428484235491,0.983656730978369,-2.3999996185302734,0.08139591380617252,High
2024-08-14,ARRY,,Solar,1.041B,7.010000228881836,7.039999961853027,6.550000190734863,6.590000152587891,6.590000152587891,6420200,1.0,0.9846467484127394,11.0,0.0909090909090909,6420200.0,0.6842155744780621,-0.059914416915923474,7.765714236668178,1.0575891291857344,-2.2799997329711914,0.07125424166485873,High
