Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days)
2024-08-01,APH,Technology,Electronic Components,85.02B,63.93000030517578,63.93000030517578,60.84000015258789,61.9579963684082,61.9579963684082,9122500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9579963684082,61.9579963684082,61.9579963684082
2024-08-02,APH,Technology,Electronic Components,85.02B,60.29999923706055,60.439998626708984,58.0,58.97579574584961,58.97579574584961,11962600,0.0,0.0,0.0,0.0,0.0,0.0,-0.04813261882818387,60.466896057128906,2.1087342830699254,58.97579574584961
2024-08-05,APH,Technology,Electronic Components,85.02B,55.560001373291016,58.63999938964844,54.77000045776367,58.23772430419922,58.23772430419922,16551400,0.0,0.0,0.0,0.0,0.0,0.0,-0.012514819551245004,59.723838806152344,1.9697163178954868,58.23772430419922
2024-08-06,APH,Technology,Electronic Components,85.02B,58.79999923706055,60.56999969482422,58.41999816894531,59.72384262084961,59.72384262084961,10484000,0.0,0.0,0.0,0.0,0.0,0.0,0.02551813853315754,59.72383975982666,1.608266638960346,59.72384262084961
2024-08-07,APH,Technology,Electronic Components,85.02B,60.95000076293945,61.599998474121094,59.75,59.8834228515625,59.8834228515625,10106600,0.0,0.0,0.0,0.0,0.0,0.0,0.002671968575866268,59.75575637817383,1.3946270250960289,59.8834228515625
2024-08-08,APH,Technology,Electronic Components,85.02B,60.970001220703125,62.5099983215332,60.66999816894531,62.20734405517578,62.20734405517578,7596700,0.0,0.0,0.0,0.0,0.0,0.0,0.03880742103492918,60.16435432434082,1.599281501479294,62.20734405517578
2024-08-09,APH,Technology,Electronic Components,85.02B,62.130001068115234,62.869998931884766,61.939998626708984,62.45669174194336,62.45669174194336,5207000,0.0,0.0,0.0,0.0,0.0,0.0,0.004008331983220703,60.49183109828404,1.6976763619088395,62.45669174194336
2024-08-12,APH,Technology,Electronic Components,85.02B,62.849998474121094,63.59000015258789,62.61000061035156,62.88557052612305,62.88557052612305,4112900,0.0,0.0,0.0,0.0,0.0,0.0,0.006866818786235296,60.624341692243306,1.8596623629571807,0.9275741577148438
2024-08-13,APH,Technology,Electronic Components,85.02B,63.59000015258789,64.83000183105469,63.459999084472656,64.62103271484375,64.62103271484375,6823200,0.0,0.0,0.0,0.0,0.0,0.0,0.027597144689969655,61.430804116385325,2.2155973057353227,5.645236968994141
2024-08-14,APH,Technology,Electronic Components,85.02B,65.0,65.18000030517578,64.31999969482422,64.64098358154297,64.64098358154297,4743900,0.0,0.0,0.0,0.0,0.0,0.0,0.00030873642622286646,62.345555441720144,1.9876842526000995,6.40325927734375
