Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days)_USP1_2,Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Volatility (7 Days)_USP3,Close
2024-08-01,IBM,Technology,Information Technology Services,189.543B,192.80999755859375,193.63999938964844,188.2899932861328,186.54539489746097,4085400,7.0,0.974660295645396,75.0,0.0933333333333333,28597800.0,1.0,0.0,186.54539489746097,186.54539489746097,186.54539489746097,0.0193045244795546,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0.7970046632297031,1.0,0.6286133884567815,0.0,186.54539489746097,186.54539489746097
2024-08-02,IBM,Technology,Information Technology Services,189.543B,188.77999877929688,189.2599945068359,185.6999969482422,186.0142517089844,4548800,-3.0,0.9070128169324664,9.0,-0.3333333333333333,-13646400.0,-0.4771835595745127,-0.0028472597180354,186.27982330322268,0.3755749503528218,186.0142517089844,0.0020133166544221,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0.2555137115360457,0.0,0.0,0.0,0.3755749503528218,186.0142517089844
2024-08-05,IBM,Technology,Information Technology Services,189.543B,184.5500030517578,185.2599945068359,181.80999755859375,180.29966735839844,4975000,-2.0,0.9212821587920188,40.0,-0.05,-9950000.0,-0.3479288616606872,-0.0307212178533842,184.28643798828125,3.462843241202026,180.29966735839844,0.0170330918369997,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0.3028945863979306,0.0165830760953967,0.5460365676512149,0.0,3.462843241202026,180.29966735839844
2024-08-06,IBM,Technology,Information Technology Services,189.543B,184.6999969482422,188.8999938964844,183.63999938964844,183.73236083984375,3632500,2.0,0.9970546434907352,17.0,0.1176470588235294,7265000.0,0.2540405205994867,0.0190388231533551,184.14791870117188,2.8409398527654313,183.73236083984375,0.0194576525286911,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0.5235584108615566,0.0132425594175953,0.6341802836562922,0.0,2.8409398527654313,183.73236083984375
2024-08-07,IBM,Technology,Information Technology Services,189.543B,188.0800018310547,189.8699951171875,186.6999969482422,183.73236083984375,3801900,1.0,0.998742926120758,5.0,0.2,3801900.0,0.1329437928791725,0.0,184.06480712890624,2.467335020319591,183.73236083984375,0.0161200980217025,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0.4791680018868263,0.0112357635118358,0.5128451248278934,0.0,2.467335020319591,183.73236083984375
2024-08-08,IBM,Technology,Information Technology Services,189.543B,187.5,192.8800048828125,187.0,189.4469451904297,3712700,-1.0,0.9712026037953116,22.0,-0.0454545454545454,-3712700.0,-0.1298246718279028,0.0311027645019335,184.96183013916016,3.1141765151555303,189.4469451904297,0.0206275677432866,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0.3828450059347865,0.0147102337295097,0.6767119780695126,0.0,3.1141765151555303,189.4469451904297
2024-08-09,IBM,Technology,Information Technology Services,189.543B,191.17999267578125,192.6300048828125,189.0399932861328,189.9529571533203,2773700,0.0,0.923373560110728,3.0,0.0,0.0,0.0,0.0026709956308981,185.67484828404017,3.411819201557861,189.9529571533203,0.0177542224096503,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0.4304348160472526,0.0163090035327297,0.5722529162937193,0.0,3.411819201557861,189.9529571533203
2024-08-12,IBM,Technology,Information Technology Services,189.543B,191.25,191.5800018310547,189.0,187.9983673095703,2290300,0.0,0.552619457244873,1.0,0.0,0.0,0.0,-0.0102898626746429,185.8824157714844,3.5162091568351546,1.4529724121093466,0.0170737240223701,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0.4304348160472526,0.0168697279042038,0.5475137308421498,0.0,3.5162091568351546,187.9983673095703
2024-08-13,IBM,Technology,Information Technology Services,189.543B,190.2899932861328,191.30999755859375,189.2100067138672,189.49656677246097,2178900,0.0,0.998639076948166,2.0,0.0,0.0,0.0,0.0079692152880435,186.37988935198103,3.7748003922518154,3.4823150634765625,0.0150054105374636,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0.4304348160472526,0.018258735185245,0.4723212074923262,0.0,3.7748003922518154,189.49656677246097
2024-08-14,IBM,Technology,Information Technology Services,189.543B,191.1499938964844,193.08999633789065,190.72999572753903,190.816162109375,1895100,19.0,0.9579776580775936,248.0,0.0766129032258064,36006900.0,1.0,0.0069636899464176,187.88224574497767,2.9554075120523167,10.516494750976562,0.0130744848444919,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0.891975348204054,0.0138574155705389,0.4021233500035653,0.0,2.9554075120523167,190.816162109375
