Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days)_USP1_2,Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Volatility (7 Days)_USP3,Close
2024-08-01,FLEX,Technology,Electronic Components,14.426B,32.09000015258789,32.56999969482422,30.559999465942383,30.670000076293945,3034000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.670000076293945,30.670000076293945,30.670000076293945,0.033212502971114,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0.0,1.0,0.5834899104633579,0.0,30.670000076293945,30.670000076293945
2024-08-02,FLEX,Technology,Electronic Components,14.426B,29.530000686645508,29.530000686645508,28.309999465942383,28.59000015258789,3908300,0.0,0.0,0.0,0.0,0.0,0.0,-0.0678187127007465,29.63000011444092,1.4707820509200529,28.59000015258789,0.0479550716420401,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0.0,0.0382258822113856,1.0,0.0,1.4707820509200529,28.59000015258789
2024-08-05,FLEX,Technology,Electronic Components,14.426B,26.18000030517578,28.329999923706055,26.020000457763672,28.190000534057617,4696900,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139908924937192,29.150000254313152,1.331465177097143,28.190000534057617,0.0332665230878394,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0.0,0.0336370139993102,0.5850160979383024,0.0,1.331465177097143,28.190000534057617
2024-08-06,FLEX,Technology,Electronic Components,14.426B,28.3700008392334,29.149999618530273,28.219999313354492,28.75,3498500,1.0,0.9967915654182434,5.0,0.2,3498500.0,1.0,0.0198651811044068,29.050000190734863,1.1053806566416524,28.75,0.0321965935332015,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0.0795207615445461,0.0261901625111031,0.5547882275754548,0.0,1.1053806566416524,28.75
2024-08-07,FLEX,Technology,Electronic Components,14.426B,29.299999237060547,29.40999984741211,28.06999969482422,28.100000381469727,2527000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0226086823836616,28.860000228881837,1.0473298069752943,28.100000381469727,0.0277119656108471,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0.0,0.0242780631981617,0.4280875949264078,0.0,1.0473298069752943,28.100000381469727
2024-08-08,FLEX,Technology,Electronic Components,14.426B,28.61000061035156,29.079999923706055,28.18000030517578,29.030000686645508,1622900,0.0,0.0,0.0,0.0,0.0,0.0,0.0330960958203068,28.888333638509113,0.9393276703418084,29.030000686645508,0.0316376658107703,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0.0,0.0207206508184983,0.5389972863283278,0.0,0.9393276703418084,29.030000686645508
2024-08-09,FLEX,Technology,Electronic Components,14.426B,28.959999084472656,29.350000381469727,28.670000076293945,29.290000915527344,1159100,0.0,0.0,0.0,0.0,0.0,0.0,0.008956259825424,28.945714678083142,0.8708205782342983,29.290000915527344,0.0273820117470482,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0.0,0.0184641401127422,0.4187656703404389,0.0,0.8708205782342983,29.290000915527344
2024-08-12,FLEX,Technology,Electronic Components,14.426B,29.3700008392334,29.75,29.18000030517578,29.549999237060547,1716700,0.0,0.0,0.0,0.0,0.0,0.0,0.0088766921613638,28.785714558192662,0.5420286434680154,-1.1200008392333984,0.0237536338297093,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0.0,0.0076342756718158,0.3162559893644259,0.0,0.5420286434680154,29.549999237060547
2024-08-13,FLEX,Technology,Electronic Components,14.426B,29.950000762939453,30.719999313354492,29.93000030517578,30.350000381469727,1790100,0.0,0.0,0.0,0.0,0.0,0.0,0.0270727974640976,29.03714316231864,0.7883465724301152,1.760000228881836,0.0232073403094787,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0.0,0.0157475822890401,0.300821992202638,0.0,0.7883465724301152,30.350000381469727
2024-08-14,FLEX,Technology,Electronic Components,14.426B,30.63999938964844,30.799999237060547,30.1200008392334,30.459999084472656,2349000,0.0,0.0,0.0,0.0,0.0,0.0,0.0036243394273591,29.361428669520787,0.8465304307284854,2.269998550415039,0.020254393029458,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0.0,0.0176640626871051,0.2173947168443104,0.0,0.8465304307284854,30.459999084472656
